"NODE ID","NODE LABEL","SCENE IDS","DIALOGUE IDS"
"35","TAUN WE","[77,59,61]","[551,563,586,585,499,498,502,501,606,591,589]"
"36","LAMA SU","[81,77,61]","[634,509,511,513,504,541,542,544,546,547,549,553,555,558,556,562,560,507,505]"
"37","BOBA FETT","[104,81,77]","[587,670,674,672,613,588,636]"
"38","JANGO FETT","[104,77,144]","[590,592,594,597,599,601,602,604,608,610,612,673,790,671,669,675]"
"39","WATTO","[79,77]","[619,617,615,633,629,631,624,625,627,620,623]"
"40","THREEPIO","[106,104,86,135,146,148,142,150]","[638,643,640,646,645,690,688,686,684,692,680,682,676,678,769,729,731,733,732,735,822,821,840,828]"
"41","OWEN","[104,91,90,88,135]","[651,648,658,664,667,730,734]"
"42","BERU","[88,135]","[736,649]"
"43","CLIEGG","[88,90]","[657,656,653,655,654,661]"
"44","SHMI","[107,106]","[699,697,695]"
"45","COUNT DOOKU","[146,147,144,143,142,149,152]","[774,772,779,777,827,825,823,820,836,834,833,789,791,785,787,781,783,859,857,852,873,870,867,864,865,862,863,860,876,878]"
"46","SUN RIT","[146,144]","[809,793]"
"47","POGGLE","[146,144]","[798,796,810,794]"
"48","NUTE GUNRAY","[144,146]","[797,815,819]"
"49","PLO KOON","[148]","[831]"
"50","DROID CAPTAIN","[152]","[851]"
"51","CLONE CAPTAIN","[152]","[875]"
