"NODE ID","NODE LABEL","SCENE IDS","DIALOGUE IDS"
"130","luke","[19,19,12,30,30,30,29,29,19,19,19,44,43,41,36,34,34,33,30,466,476,466,466,45,45,48,53,64,86,105,105,109,466,466,466,466,280,320,278,278,239,244,205,205,205,205,204,205,143,143,115,115,115,115,110]","[68,72,42,138,137,136,112,102,94,86,80,249,236,223,211,210,206,189,169,976,993,973,975,274,278,302,305,386,460,541,584,605,967,972,952,965,886,925,877,878,859,864,827,833,821,822,813,819,755,753,662,658,657,656,607]"
"131","main","[105,105,1,8,148,201,113,132,278]","[536,537,1,11,757,801,632,717,876]"
"132","make","[19,31,19,68,66,44,33,81,81,79,77,105,86,84,81,466,205]","[85,188,78,404,399,249,196,423,418,416,413,536,458,438,428,948,826]"
"133","master","[140,140,125,111,105,64,44,43,41,30,30]","[740,739,694,614,584,386,249,237,223,159,158]"
"134","message","[105,45,30,30,30,30]","[560,269,173,168,167,159]"
"135","metal","[125]","[694]"
"136","minutes","[302,320,109,207,34,105]","[900,919,603,834,207,564]"
"137","moment","[81,132,320]","[419,717,918]"
"138","morning","[36,31,34,19]","[211,184,205,90]"
"139","move","[288,64,55,115,86,44,55,30]","[893,385,319,653,448,251,318,129]"
"140","officer","[98,116]","[510,671]"
"141","owen","[36,33,50,41,29,29,33,29,19]","[217,197,303,224,116,102,195,121,67]"
"142","pilots","[56]","[324]"
"143","planet","[87,466,47,60,63,84,12,30,30]","[485,979,290,364,382,430,42,133,134]"
"144","power","[34,45,47,47,19,29,466,95,91,87,63,298,111,105,105]","[206,267,289,290,67,113,966,508,504,485,382,897,616,537,536]"
"145","princess","[192,192,109,111,201,81,63,1,105,105,105,101]","[785,792,598,620,800,428,382,3,556,555,554,514]"
"146","range","[302,320,91,207,320,466,87,91,36]","[900,924,500,834,934,980,490,494,215]"
"147","readout","[47,192]","[287,784]"
"148","rebel","[86,84,320,244,466,466,471,466,16,16,47,16,52,47,84,84]","[473,438,919,862,969,949,989,980,46,44,281,48,304,295,433,430]"
"149","robots","[48]","[301]"
"150","rock","[19,19,30]","[82,87,132]"
"151","sandpeople","[42,43,44,48,48,48,19,19,34,41]","[230,245,248,296,297,299,83,84,205,229]"
"152","ship","[8,8,244,320,191,192,201,244,104,102,102,102,101,59,59,59,59,61,59,72,65,16,8,19,16,57,45,59,59,105,105,131,132,132,141,148,170,86,87,87]","[14,15,863,917,776,781,805,862,528,522,519,516,513,348,347,358,353,373,362,409,390,44,16,74,51,341,271,345,344,536,537,715,717,722,746,757,767,473,485,486]"
"153","short","[11,30,66,87,110,143]","[24,164,401,490,606,756]"
"154","shut","[125,125,125,1,29,95,124]","[692,691,693,1,110,508,690]"
"155","side","[45,19,64,48,19,86,86,278,247]","[265,80,385,297,68,458,456,884,866]"
"156","size","[224,91]","[849,496]"
"157","small","[91,30,201,244,201,201]","[499,165,801,862,798,800]"
"158","speed","[59,68,30,57,81,225,77,81,466,466]","[363,404,132,330,423,851,413,418,952,956]"
"159","stand","[210,132,116,115,213,213,212,210,320,214,214,214,471,471,320,44,87]","[836,718,673,668,840,839,838,837,917,843,842,841,990,989,923,248,477]"
"160","star","[81,81,81,105,201,205,207,302,466,8]","[421,428,429,543,798,827,834,900,979,11]"
"161","start","[320]","[925]"
"162","station","[47,47,81,63,91,84,105,91,197,192,201,201,204,201,16,29,47,47,47,47]","[295,289,428,382,501,430,532,502,796,784,800,798,811,801,51,113,281,282,286,287]"
"163","stay","[64,33,466,466,466,466,105,77,153,105,293,232,318,316]","[386,195,954,946,964,960,541,414,761,564,894,857,911,909]"
"164","step","[56,44,86]","[324,247,471]"
"165","stormtroopers","[48]","[299]"
"166","suddenly","[86]","[442]"
"167","surface","[201,302,466]","[801,899,943]"
"168","system","[19,30,45,47,57,59,63,66,12,12,16,19,232,201,84,81,81,81,113,105,101,86]","[86,164,271,286,336,343,379,401,35,42,44,74,856,801,432,429,428,424,632,543,513,473]"
"169","talking","[16,10,30,19,19,18,43,45,30,31,59,105]","[45,21,159,73,69,61,237,276,161,179,348,559]"
"170","tarkin","[111,81,81]","[619,425,429]"
"171","threepio","[48,105,44,117,122,115,116,125]","[298,580,246,680,688,670,677,695]"
"172","tight","[220,278]","[846,873]"
"173","time","[61,47,61,61,34,31,45,43,16,16,30,29,1,207,466,466,86,111,197,205,66,66,84,86,63,63,66,66]","[368,295,375,371,202,182,263,238,52,44,132,114,3,834,952,965,473,614,796,827,400,401,433,461,378,382,395,398]"
"174","trooper","[56,204]","[321,807]"
"175","troops","[204,116,48]","[807,673,300]"
"176","trouble","[105,87,64,59,57,34,30,30]","[547,492,386,350,330,208,163,158]"
"177","trust","[86,30,19,1,466]","[463,158,72,5,975]"
"178","uncle","[50,45,45,45,45,41,43,29,36,19,29,19,19,19]","[303,276,277,253,258,224,239,121,217,86,116,69,84,67]"
"179","understand","[33,34,45,56,66]","[189,202,257,321,399]"
"180","unit","[29,29,30,31,31,34,36,45,110,127,197,205]","[118,120,159,176,180,202,217,271,609,697,796,828]"
"181","vader","[16,8,47,16,47,47,191,84,244]","[43,18,291,51,295,293,776,436,862]"
"182","voice","[132]","[717]"
"183","watch","[57,56,79,64,247,105,278,306,247,278,466]","[336,324,416,387,866,541,879,904,871,878,956]"
"184","wrong","[84,132,41,205,466]","[441,726,227,815,976]"
"67","aboard","[12,68,191,16,16,205]","[34,405,776,50,51,825]"
"68","alderaan","[81,84,59,63,86,87,84,86,197,101,105,56,59,45,53,30,45,16]","[424,430,356,382,469,480,431,446,795,513,543,323,343,273,306,171,272,45]"
"69","approaching","[41,207]","[228,834]"
"70","area","[130,201,105]","[709,801,565]"
"71","arms","[86]","[451]"
"72","artoo","[7,48,30,64,56,86,86,125,105,192,143,278,205,466,466,466,466,479]","[7,298,158,384,326,452,447,694,584,782,749,881,829,966,959,971,978,999]"
"73","attack","[45,47,197,217,225,288,293,320,466]","[271,289,796,844,851,892,894,917,948]"
"74","back","[59,47,43,41,41,30,30,30,204,201,132,132,112,105,66,60,466,466,278,466,278,278,205,205,479,12,12,19,30]","[362,288,245,225,224,172,167,164,810,804,723,722,628,562,400,364,954,962,881,953,878,879,825,831,995,31,33,72,163]"
"75","base","[320,320,84,86,52,84,16,471,466,320,466,466]","[919,924,433,473,304,430,48,989,949,925,980,969]"
"76","battle","[12,16,12,201,197,204,201,47,47,192,47]","[35,51,38,798,796,811,800,282,281,784,286]"
"77","begins","[79]","[417]"
"78","biggs","[30,33,205,205,12,12,19,247,278,466]","[130,192,820,826,30,34,71,871,874,950]"
"79","blast","[139,139,115,132,143,280,66,66,57,66,86,105,72,86,19,34,41,48,12]","[736,737,659,721,754,888,397,401,340,396,462,586,410,456,84,203,223,299,28]"
"80","boys","[30,105,225]","[141,538,851]"
"81","call","[86,30,10,192]","[466,136,20,779]"
"82","captain","[59,30,30]","[343,159,156]"
"83","center","[30]","[134]"
"84","chewbacca","[73,59,57,105,105,91,87,111,130]","[411,343,341,583,544,504,477,624,704]"
"85","circle","[140]","[738]"
"86","close","[318,320,466,19,45,81,100,139]","[910,937,950,67,259,421,511,736]"
"87","computer","[8,105,105,105,201,466,304,466]","[11,534,535,536,803,955,901,976]"
"88","control","[47,109,47,136,115]","[285,599,286,729,648]"
"89","darth","[140,45,140]","[740,265,742]"
"90","doomed","[1,28]","[2,99]"
"91","drafted","[19]","[93]"
"92","droids","[105,86,102,57,59,55,55,53,55,33,36,31,31,31,26]","[541,451,517,329,349,314,315,305,308,194,213,185,187,184,97]"
"93","empire","[19,19,12,87,53,45,45,45,45,30,19]","[80,86,42,484,305,275,271,265,263,143,87]"
"94","eyes","[320,86]","[928,463]"
"95","falcon","[59,59]","[345,343]"
"96","fighter","[201,91,87,87,201]","[798,496,490,488,800]"
"97","find","[102,105,109,136,56,56,79,81,47,47,47,54,16,19,19]","[517,562,598,729,322,323,416,425,287,291,292,307,48,79,80]"
"98","firing","[207,12]","[834,39]"
"99","force","[105,86,111,111,86,56,86,86,45,45,53,47,45,45,466,466,476,201,111,205,204]","[543,458,616,614,442,322,457,453,278,272,306,290,267,266,974,972,992,805,621,833,813]"
