"NODE ID","NODE LABEL","SCENE IDS","DIALOGUE IDS"
"12","MACE WINDU","[105,49,47,35,80]","[531,487,485,492,489,494,514,516,518,520,522,524,526,510,512,407,406,347,345,343,396,399,391,296,298,292,215,211,207,205,303,307,310,312]"
"13","PADME","[144,105,184,35,43,80,66,50]","[821,819,832,830,826,840,837,848,846,844,842,738,737,741,743,745,747,749,752,755,754,534,532,529,540,468,466,472,498,500,502,504,506,508,419,417,414,411,984,981,979,977,990,988,986,953,915,917,899,894,890,892,886,888,860,849,219,247,229,231,233,221,223,225,227,262,255,259]"
"14","SUPER BATTLE DROID G21","[43]","[237,235]"
"15","BAIL ORGANA","[144,184,43,50]","[792,785,799,795,806,802,804,809,822,818,831,839,833,843,733,734,736,759,761,775,781,704,710,708,423,412,1000,971,965,884,880,878,874,871,868,857,853,246,250,252,244,254,260,258]"
"16","FANG ZAR","[43,66,50]","[470,421,245]"
"17","MON MOTHMA","[184,43,50]","[416,413,882,876,872,869,248,261,253,257]"
"18","GIDDEAN DANU","[43,50]","[256,249,418]"
"19","TERR TANEEL","[43]","[251]"
"20","KI-ADI-MUNDI","[47,49,80]","[488,490,306,300,390,397,404]"
"21","CLONE COMMANDER GREE","[144,50]","[682,680,410,408]"
"22","BANA BREEMU","[50]","[422,415]"
"23","CHI EEKWAY","[50]","[420]"
"24","CLONE COMMANDER CODY","[105,144,80,55]","[764,762,766,545,543,484,437,439,433,435]"
"25","TION MEDON","[55,66]","[440,444,442,446,451,449]"
"26","BODYGUARD","[66]","[450]"
"27","PASSEL ARGENTE.","[66]","[452]"
"28","NUTE GUNRAY","[144,184,66]","[796,814,835,454]"
"29","DARTH VADER","[105,144,122,184]","[813,721,722,724,772,770,774,666,662,664,685,688,675,702,700,696,695,694,692,690,717,716,713,711,995,994,946,948,950,922,916,914,920,918,910,912,906,908,902,904,898,900,893,895,889,891,885,887,866,864,862]"
"30","CLONE COMMANDER BACARA","[144]","[669,671]"
"31","AAYLA","[144]","[672,673]"
"32","PLO KOON","[144]","[679]"
"33","FIRST JEDI TEMPLE GUARD","[144]","[683,684]"
"34","CIN DRALLIG","[144]","[686,693,691,689]"
"35","SECOND LEVEL","[144]","[687]"
"36","JEDI ARCHIVES","[144]","[757,703,697,719]"
"37","SHAAK TI","[144]","[701,699,698,715,714,712]"
"38","CLONE SERGEANT","[144]","[723,726,728,707,705,706]"
"39","CLONE COMMANDER APPO","[144]","[709]"
"40","SHA KOON","[144]","[718]"
"41","CLONE TROOPER","[144]","[727,729,720]"
"42","AT-ST CLONE SERGEANT","[144]","[725]"
"43","ROYAL GUARD","[144]","[732]"
"44","CAPTAIN ANTILLES","[144]","[735]"
"45","MAS AMEDDA","[184,144]","[801,803,938,942]"
"46","GUARD","[184,144]","[808,810,812]"
"47","BAIL ORGANA:","[184]","[820]"
"48","RUNE HAAKO","[184]","[834]"
"49","C-3PO","[184]","[861,952,945,974]"
"50","GARM BEL IBLIS","[184]","[881,883,867,870,873,875,877,879]"
"51","CLONE COMMANDER THIRE","[184]","[937,940]"
"52","CLONE CAPTAIN","[184]","[956]"
"53","QUI-GON","[184]","[959,963,961]"
"54","MEDICAL DROID","[184]","[978,991,970,972,968,966,976]"
